index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;0;0;10;10;1;S
1;o;0;0;11;10;1;S
2;o;0;0;12;10;1;S
3;o;0;0;34;10;1;S
4;o;0;0;14;10;1;S
5;o;0;0;15;10;1;S
6;o;0;0;20;10;1;S
7;o;0;0;35;10;1;S
8;o;0;0;11;10;1;S
9;o;0;0;40;10;1;S
10;o;0;0;4;10;1;S
11;o;0;0;11;10;1;S
12;o;0;0;3;10;1;S
13;o;0;0;9;10;1;S
14;o;0;0;38;10;1;S
15;o;0;0;17;10;1;S
16;o;0;0;36;10;1;S
17;o;0;0;12;10;2;M
18;o;0;0;1;10;2;M
19;o;0;0;13;10;2;M
20;o;0;0;36;10;2;M
21;o;0;0;16;10;2;M
22;o;0;0;18;10;2;M
23;o;0;0;28;10;2;M
24;o;0;0;10;10;2;M
25;o;0;0;10;10;2;M
26;o;0;0;3;10;2;M
27;o;0;0;20;10;2;M
28;o;0;0;40;10;2;M
29;o;0;0;19;10;2;M
30;o;0;0;29;10;2;M
31;o;0;0;23;10;2;M
32;o;0;0;34;10;2;M
33;o;0;0;34;10;2;M
34;o;0;0;17;10;3;L
35;o;0;0;33;10;3;L
36;o;0;0;4;10;3;L
37;o;0;0;8;10;3;L
38;o;0;0;22;10;3;L
39;o;0;0;35;10;3;L
40;o;0;0;27;10;3;L
41;o;0;0;31;10;3;L
42;o;0;0;23;10;3;L
43;o;0;0;26;10;3;L
44;o;0;0;23;10;3;L
45;o;0;0;8;10;3;L
46;o;0;0;14;10;3;L
47;o;0;0;33;10;3;L
48;o;0;0;37;10;3;L
49;o;0;0;23;10;3;L
50;i;23;0;0;10;1;S
51;i;35;0;0;10;1;S
52;i;10;0;0;10;1;S
53;i;3;0;0;10;1;S
54;i;26;0;0;10;1;S
55;i;18;0;0;10;1;S
56;i;4;0;0;10;1;S
57;i;5;0;0;10;1;S
58;i;25;0;0;10;1;S
59;i;35;0;0;10;1;S
60;i;22;0;0;10;1;S
61;i;32;0;0;10;1;S
62;i;5;0;0;10;1;S
63;i;8;0;0;10;1;S
64;i;40;0;0;10;1;S
65;i;11;0;0;10;1;S
66;i;6;0;0;10;1;S
67;i;6;0;0;10;2;M
68;i;28;0;0;10;2;M
69;i;29;0;0;10;2;M
70;i;37;0;0;10;2;M
71;i;31;0;0;10;2;M
72;i;32;0;0;10;2;M
73;i;30;0;0;10;2;M
74;i;30;0;0;10;2;M
75;i;17;0;0;10;2;M
76;i;22;0;0;10;2;M
77;i;11;0;0;10;2;M
78;i;1;0;0;10;2;M
79;i;27;0;0;10;2;M
80;i;28;0;0;10;2;M
81;i;16;0;0;10;2;M
82;i;23;0;0;10;2;M
83;i;18;0;0;10;2;M
84;i;18;0;0;10;3;L
85;i;9;0;0;10;3;L
86;i;7;0;0;10;3;L
87;i;2;0;0;10;3;L
88;i;23;0;0;10;3;L
89;i;27;0;0;10;3;L
90;i;9;0;0;10;3;L
91;i;40;0;0;10;3;L
92;i;17;0;0;10;3;L
93;i;39;0;0;10;3;L
94;i;22;0;0;10;3;L
95;i;37;0;0;10;3;L
96;i;10;0;0;10;3;L
97;i;16;0;0;10;3;L
98;i;19;0;0;10;3;L
99;i;26;0;0;10;3;L
