index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;0;0;8;22;1;S
1;o;0;0;13;22;1;S
2;o;0;0;15;22;1;S
3;o;0;0;18;22;1;S
4;o;0;0;33;22;1;S
5;o;0;0;13;22;1;S
6;o;0;0;2;22;1;S
7;o;0;0;7;22;1;S
8;o;0;0;35;22;1;S
9;o;0;0;1;22;1;S
10;o;0;0;30;22;1;S
11;o;0;0;11;22;1;S
12;o;0;0;19;22;1;S
13;o;0;0;20;22;1;S
14;o;0;0;3;22;1;S
15;o;0;0;14;22;1;S
16;o;0;0;21;22;1;S
17;o;0;0;23;22;2;M
18;o;0;0;35;22;2;M
19;o;0;0;34;22;2;M
20;o;0;0;5;22;2;M
21;o;0;0;33;22;2;M
22;o;0;0;2;22;2;M
23;o;0;0;20;22;2;M
24;o;0;0;7;22;2;M
25;o;0;0;8;22;2;M
26;o;0;0;8;22;2;M
27;o;0;0;37;22;2;M
28;o;0;0;32;22;2;M
29;o;0;0;21;22;2;M
30;o;0;0;29;22;2;M
31;o;0;0;3;22;2;M
32;o;0;0;15;22;2;M
33;o;0;0;13;22;2;M
34;o;0;0;23;22;3;L
35;o;0;0;17;22;3;L
36;o;0;0;17;22;3;L
37;o;0;0;13;22;3;L
38;o;0;0;9;22;3;L
39;o;0;0;12;22;3;L
40;o;0;0;29;22;3;L
41;o;0;0;14;22;3;L
42;o;0;0;37;22;3;L
43;o;0;0;17;22;3;L
44;o;0;0;38;22;3;L
45;o;0;0;20;22;3;L
46;o;0;0;23;22;3;L
47;o;0;0;27;22;3;L
48;o;0;0;30;22;3;L
49;o;0;0;34;22;3;L
50;i;39;0;0;22;1;S
51;i;2;0;0;22;1;S
52;i;38;0;0;22;1;S
53;i;27;0;0;22;1;S
54;i;22;0;0;22;1;S
55;i;19;0;0;22;1;S
56;i;24;0;0;22;1;S
57;i;12;0;0;22;1;S
58;i;14;0;0;22;1;S
59;i;39;0;0;22;1;S
60;i;28;0;0;22;1;S
61;i;40;0;0;22;1;S
62;i;11;0;0;22;1;S
63;i;39;0;0;22;1;S
64;i;30;0;0;22;1;S
65;i;30;0;0;22;1;S
66;i;25;0;0;22;1;S
67;i;21;0;0;22;1;S
68;i;31;0;0;22;1;S
69;i;22;0;0;22;1;S
70;i;7;0;0;22;1;S
71;i;5;0;0;22;1;S
72;i;17;0;0;22;1;S
73;i;30;0;0;22;1;S
74;i;29;0;0;22;1;S
75;i;27;0;0;22;1;S
76;i;33;0;0;22;1;S
77;i;32;0;0;22;1;S
78;i;33;0;0;22;1;S
79;i;38;0;0;22;1;S
80;i;36;0;0;22;1;S
81;i;9;0;0;22;1;S
82;i;29;0;0;22;1;S
83;i;24;0;0;22;1;S
84;i;4;0;0;22;1;S
85;i;17;0;0;22;1;S
86;i;3;0;0;22;1;S
87;i;1;0;0;22;1;S
88;i;1;0;0;22;1;S
89;i;22;0;0;22;1;S
90;i;23;0;0;22;1;S
91;i;2;0;0;22;1;S
92;i;14;0;0;22;1;S
93;i;28;0;0;22;1;S
94;i;2;0;0;22;1;S
95;i;34;0;0;22;1;S
96;i;16;0;0;22;1;S
97;i;24;0;0;22;1;S
98;i;22;0;0;22;1;S
99;i;13;0;0;22;1;S
100;i;25;0;0;22;2;M
101;i;7;0;0;22;2;M
102;i;18;0;0;22;2;M
103;i;5;0;0;22;2;M
104;i;36;0;0;22;2;M
105;i;9;0;0;22;2;M
106;i;28;0;0;22;2;M
107;i;16;0;0;22;2;M
108;i;30;0;0;22;2;M
109;i;27;0;0;22;2;M
110;i;33;0;0;22;2;M
111;i;22;0;0;22;2;M
112;i;2;0;0;22;2;M
113;i;32;0;0;22;2;M
114;i;23;0;0;22;2;M
115;i;32;0;0;22;2;M
116;i;32;0;0;22;2;M
117;i;11;0;0;22;2;M
118;i;2;0;0;22;2;M
119;i;4;0;0;22;2;M
120;i;34;0;0;22;2;M
121;i;4;0;0;22;2;M
122;i;17;0;0;22;2;M
123;i;33;0;0;22;2;M
124;i;3;0;0;22;2;M
125;i;22;0;0;22;2;M
126;i;11;0;0;22;2;M
127;i;20;0;0;22;2;M
128;i;40;0;0;22;2;M
129;i;31;0;0;22;2;M
130;i;30;0;0;22;2;M
131;i;15;0;0;22;2;M
132;i;32;0;0;22;2;M
133;i;1;0;0;22;2;M
134;i;15;0;0;22;2;M
135;i;3;0;0;22;2;M
136;i;11;0;0;22;2;M
137;i;6;0;0;22;2;M
138;i;21;0;0;22;2;M
139;i;3;0;0;22;2;M
140;i;19;0;0;22;2;M
141;i;39;0;0;22;2;M
142;i;10;0;0;22;2;M
143;i;18;0;0;22;2;M
144;i;9;0;0;22;2;M
145;i;30;0;0;22;2;M
146;i;6;0;0;22;2;M
147;i;28;0;0;22;2;M
148;i;2;0;0;22;2;M
149;i;13;0;0;22;2;M
150;i;34;0;0;22;3;L
151;i;21;0;0;22;3;L
152;i;22;0;0;22;3;L
153;i;19;0;0;22;3;L
154;i;27;0;0;22;3;L
155;i;29;0;0;22;3;L
156;i;6;0;0;22;3;L
157;i;32;0;0;22;3;L
158;i;25;0;0;22;3;L
159;i;20;0;0;22;3;L
160;i;36;0;0;22;3;L
161;i;14;0;0;22;3;L
162;i;38;0;0;22;3;L
163;i;12;0;0;22;3;L
164;i;19;0;0;22;3;L
165;i;4;0;0;22;3;L
166;i;16;0;0;22;3;L
167;i;1;0;0;22;3;L
168;i;4;0;0;22;3;L
169;i;40;0;0;22;3;L
170;i;38;0;0;22;3;L
171;i;30;0;0;22;3;L
172;i;7;0;0;22;3;L
173;i;32;0;0;22;3;L
174;i;26;0;0;22;3;L
175;i;19;0;0;22;3;L
176;i;6;0;0;22;3;L
177;i;6;0;0;22;3;L
178;i;1;0;0;22;3;L
179;i;10;0;0;22;3;L
180;i;14;0;0;22;3;L
181;i;39;0;0;22;3;L
182;i;3;0;0;22;3;L
183;i;5;0;0;22;3;L
184;i;17;0;0;22;3;L
185;i;30;0;0;22;3;L
186;i;11;0;0;22;3;L
187;i;11;0;0;22;3;L
188;i;39;0;0;22;3;L
189;i;12;0;0;22;3;L
190;i;21;0;0;22;3;L
191;i;19;0;0;22;3;L
192;i;29;0;0;22;3;L
193;i;26;0;0;22;3;L
194;i;37;0;0;22;3;L
195;i;31;0;0;22;3;L
196;i;8;0;0;22;3;L
197;i;2;0;0;22;3;L
198;i;4;0;0;22;3;L
199;i;40;0;0;22;3;L
