index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;0;0;9;10;1;S
1;o;0;0;7;10;1;S
2;o;0;0;9;10;1;S
3;o;0;0;2;10;1;S
4;o;1;0;4;10;1;S
5;o;1;0;8;10;1;S
6;o;1;0;7;10;1;S
7;o;1;0;7;10;2;M
8;o;1;0;2;10;2;M
9;o;1;0;9;10;2;M
10;o;1;0;9;10;2;M
11;o;1;0;8;10;2;M
12;o;0;0;9;10;2;M
13;o;0;0;10;10;3;L
14;o;1;0;2;10;3;L
15;o;1;0;7;10;3;L
16;o;0;0;10;10;3;L
17;o;0;0;2;10;3;L
18;o;0;0;4;10;3;L
19;i;2;0;1;10;1;S
20;i;10;0;0;10;1;S
21;i;8;0;1;10;1;S
22;i;7;0;0;10;1;S
23;i;2;0;1;10;1;S
24;i;5;0;1;10;1;S
25;i;9;0;1;10;1;S
26;i;5;0;0;10;1;S
27;i;5;0;0;10;1;S
28;i;2;0;0;10;1;S
29;i;11;0;1;10;1;S
30;i;6;0;0;10;1;S
31;i;6;0;0;10;1;S
32;i;3;0;0;10;1;S
33;i;7;0;1;10;1;S
34;i;4;0;1;10;1;S
35;i;10;0;1;10;1;S
36;i;11;0;1;10;1;S
37;i;8;0;0;10;1;S
38;i;11;0;0;10;2;M
39;i;3;0;1;10;2;M
40;i;2;0;1;10;2;M
41;i;5;0;0;10;2;M
42;i;11;0;1;10;2;M
43;i;3;0;1;10;2;M
44;i;10;0;0;10;2;M
45;i;3;0;0;10;2;M
46;i;4;0;0;10;2;M
47;i;5;0;1;10;2;M
48;i;3;0;0;10;2;M
49;i;8;0;1;10;2;M
50;i;11;0;1;10;2;M
51;i;2;0;1;10;2;M
52;i;6;0;0;10;2;M
53;i;3;0;1;10;2;M
54;i;2;0;1;10;2;M
55;i;9;0;1;10;2;M
56;i;4;0;0;10;2;M
57;i;2;0;1;10;3;L
58;i;8;0;1;10;3;L
59;i;3;0;0;10;3;L
60;i;11;0;0;10;3;L
61;i;5;0;0;10;3;L
62;i;6;0;1;10;3;L
63;i;11;0;0;10;3;L
64;i;2;0;1;10;3;L
65;i;9;0;0;10;3;L
66;i;2;0;1;10;3;L
67;i;7;0;1;10;3;L
68;i;6;0;1;10;3;L
69;i;3;0;1;10;3;L
70;i;2;0;1;10;3;L
71;i;6;0;0;10;3;L
72;i;3;0;1;10;3;L
73;i;8;0;0;10;3;L
74;i;5;0;1;10;3;L
