index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;1;0;16;10;1;S
1;o;1;0;19;10;1;S
2;o;0;0;18;10;1;S
3;o;1;0;2;10;1;S
4;o;1;0;17;10;1;S
5;o;1;0;6;10;1;S
6;o;0;0;14;10;1;S
7;o;0;0;7;10;1;S
8;o;0;0;19;10;1;S
9;o;1;0;12;10;2;M
10;o;1;0;8;10;2;M
11;o;1;0;9;10;2;M
12;o;1;0;6;10;2;M
13;o;1;0;2;10;2;M
14;o;0;0;12;10;2;M
15;o;1;0;19;10;2;M
16;o;1;0;9;10;2;M
17;o;1;0;12;10;3;L
18;o;0;0;16;10;3;L
19;o;1;0;4;10;3;L
20;o;0;0;2;10;3;L
21;o;1;0;19;10;3;L
22;o;0;0;10;10;3;L
23;o;1;0;14;10;3;L
24;o;1;0;9;10;3;L
25;i;5;0;0;10;1;S
26;i;15;0;1;10;1;S
27;i;21;0;1;10;1;S
28;i;21;0;1;10;1;S
29;i;15;0;0;10;1;S
30;i;10;0;1;10;1;S
31;i;12;0;1;10;1;S
32;i;15;0;1;10;1;S
33;i;9;0;0;10;1;S
34;i;8;0;0;10;2;M
35;i;16;0;0;10;2;M
36;i;3;0;1;10;2;M
37;i;7;0;0;10;2;M
38;i;19;0;0;10;2;M
39;i;13;0;1;10;2;M
40;i;8;0;0;10;2;M
41;i;21;0;0;10;2;M
42;i;10;0;0;10;3;L
43;i;9;0;0;10;3;L
44;i;8;0;1;10;3;L
45;i;4;0;0;10;3;L
46;i;15;0;1;10;3;L
47;i;19;0;0;10;3;L
48;i;19;0;0;10;3;L
49;i;8;0;0;10;3;L
