index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;1;0;3;22;1;S
1;o;0;0;4;22;1;S
2;o;1;0;5;22;1;S
3;o;0;0;5;22;1;S
4;o;0;0;2;22;1;S
5;o;1;0;5;22;1;S
6;o;0;0;5;22;1;S
7;o;0;0;3;22;1;S
8;o;1;0;4;22;1;S
9;o;1;0;4;22;1;S
10;o;0;0;4;22;2;M
11;o;0;0;5;22;2;M
12;o;1;0;5;22;2;M
13;o;1;0;4;22;2;M
14;o;0;0;2;22;2;M
15;o;1;0;2;22;2;M
16;o;1;0;4;22;2;M
17;o;0;0;3;22;2;M
18;o;0;0;6;22;2;M
19;o;0;0;6;22;2;M
20;o;0;0;6;22;3;L
21;o;0;0;4;22;3;L
22;o;0;0;4;22;3;L
23;o;1;0;6;22;3;L
24;o;1;0;5;22;3;L
25;o;1;0;3;22;3;L
26;o;0;0;3;22;3;L
27;o;1;0;5;22;3;L
28;o;0;0;6;22;3;L
29;i;3;0;1;22;1;S
30;i;5;0;0;22;1;S
31;i;3;0;1;22;1;S
32;i;4;0;1;22;2;M
33;i;3;0;1;22;2;M
34;i;4;0;0;22;2;M
35;i;3;0;0;22;3;L
36;i;3;0;1;22;3;L
37;i;5;0;1;22;3;L
