index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;0;0;20;10;1;S
1;o;0;0;34;10;1;S
2;o;0;0;17;10;1;S
3;o;0;0;13;10;1;S
4;o;0;0;36;10;1;S
5;o;0;0;1;10;1;S
6;o;0;0;16;10;1;S
7;o;0;0;31;10;1;S
8;o;0;0;28;10;1;S
9;o;0;0;15;10;1;S
10;o;0;0;22;10;1;S
11;o;0;0;4;10;1;S
12;o;0;0;38;10;1;S
13;o;0;0;8;10;1;S
14;o;0;0;18;10;1;S
15;o;0;0;21;10;1;S
16;o;0;0;7;10;1;S
17;o;0;0;10;10;1;S
18;o;0;0;24;10;1;S
19;o;0;0;34;10;1;S
20;o;0;0;1;10;1;S
21;o;0;0;37;10;1;S
22;o;0;0;23;10;1;S
23;o;0;0;1;10;1;S
24;o;0;0;18;10;1;S
25;o;0;0;8;10;1;S
26;o;0;0;25;10;1;S
27;o;0;0;26;10;1;S
28;o;0;0;20;10;1;S
29;o;0;0;12;10;1;S
30;o;0;0;31;10;1;S
31;o;0;0;6;10;1;S
32;o;0;0;6;10;1;S
33;o;0;0;35;10;1;S
34;o;0;0;28;10;1;S
35;o;0;0;10;10;1;S
36;o;0;0;9;10;1;S
37;o;0;0;40;10;1;S
38;o;0;0;23;10;1;S
39;o;0;0;14;10;1;S
40;o;0;0;25;10;1;S
41;o;0;0;34;10;1;S
42;o;0;0;15;10;1;S
43;o;0;0;4;10;1;S
44;o;0;0;4;10;1;S
45;o;0;0;10;10;1;S
46;o;0;0;9;10;1;S
47;o;0;0;14;10;1;S
48;o;0;0;16;10;1;S
49;o;0;0;19;10;1;S
50;o;0;0;10;10;2;M
51;o;0;0;35;10;2;M
52;o;0;0;6;10;2;M
53;o;0;0;14;10;2;M
54;o;0;0;1;10;2;M
55;o;0;0;8;10;2;M
56;o;0;0;5;10;2;M
57;o;0;0;26;10;2;M
58;o;0;0;39;10;2;M
59;o;0;0;23;10;2;M
60;o;0;0;11;10;2;M
61;o;0;0;8;10;2;M
62;o;0;0;12;10;2;M
63;o;0;0;37;10;2;M
64;o;0;0;12;10;2;M
65;o;0;0;2;10;2;M
66;o;0;0;27;10;2;M
67;o;0;0;29;10;2;M
68;o;0;0;18;10;2;M
69;o;0;0;37;10;2;M
70;o;0;0;7;10;2;M
71;o;0;0;3;10;2;M
72;o;0;0;14;10;2;M
73;o;0;0;34;10;2;M
74;o;0;0;33;10;2;M
75;o;0;0;27;10;2;M
76;o;0;0;21;10;2;M
77;o;0;0;15;10;2;M
78;o;0;0;10;10;2;M
79;o;0;0;36;10;2;M
80;o;0;0;25;10;2;M
81;o;0;0;31;10;2;M
82;o;0;0;35;10;2;M
83;o;0;0;35;10;2;M
84;o;0;0;5;10;2;M
85;o;0;0;31;10;2;M
86;o;0;0;5;10;2;M
87;o;0;0;39;10;2;M
88;o;0;0;1;10;2;M
89;o;0;0;38;10;2;M
90;o;0;0;31;10;2;M
91;o;0;0;9;10;2;M
92;o;0;0;7;10;2;M
93;o;0;0;18;10;2;M
94;o;0;0;3;10;2;M
95;o;0;0;23;10;2;M
96;o;0;0;8;10;2;M
97;o;0;0;9;10;2;M
98;o;0;0;5;10;2;M
99;o;0;0;28;10;2;M
100;o;0;0;32;10;3;L
101;o;0;0;16;10;3;L
102;o;0;0;16;10;3;L
103;o;0;0;6;10;3;L
104;o;0;0;7;10;3;L
105;o;0;0;4;10;3;L
106;o;0;0;32;10;3;L
107;o;0;0;2;10;3;L
108;o;0;0;16;10;3;L
109;o;0;0;20;10;3;L
110;o;0;0;6;10;3;L
111;o;0;0;29;10;3;L
112;o;0;0;34;10;3;L
113;o;0;0;11;10;3;L
114;o;0;0;28;10;3;L
115;o;0;0;7;10;3;L
116;o;0;0;12;10;3;L
117;o;0;0;10;10;3;L
118;o;0;0;38;10;3;L
119;o;0;0;29;10;3;L
120;o;0;0;21;10;3;L
121;o;0;0;40;10;3;L
122;o;0;0;21;10;3;L
123;o;0;0;32;10;3;L
124;o;0;0;20;10;3;L
125;o;0;0;23;10;3;L
126;o;0;0;37;10;3;L
127;o;0;0;26;10;3;L
128;o;0;0;12;10;3;L
129;o;0;0;9;10;3;L
130;o;0;0;37;10;3;L
131;o;0;0;29;10;3;L
132;o;0;0;4;10;3;L
133;o;0;0;17;10;3;L
134;o;0;0;11;10;3;L
135;o;0;0;37;10;3;L
136;o;0;0;3;10;3;L
137;o;0;0;8;10;3;L
138;o;0;0;22;10;3;L
139;o;0;0;2;10;3;L
140;o;0;0;2;10;3;L
141;o;0;0;12;10;3;L
142;o;0;0;19;10;3;L
143;o;0;0;30;10;3;L
144;o;0;0;26;10;3;L
145;o;0;0;2;10;3;L
146;o;0;0;38;10;3;L
147;o;0;0;21;10;3;L
148;o;0;0;2;10;3;L
149;o;0;0;8;10;3;L
150;i;12;0;0;10;1;S
151;i;30;0;0;10;1;S
152;i;34;0;0;10;1;S
153;i;38;0;0;10;1;S
154;i;31;0;0;10;1;S
155;i;17;0;0;10;1;S
156;i;31;0;0;10;1;S
157;i;6;0;0;10;1;S
158;i;32;0;0;10;1;S
159;i;19;0;0;10;1;S
160;i;32;0;0;10;1;S
161;i;10;0;0;10;1;S
162;i;5;0;0;10;1;S
163;i;30;0;0;10;1;S
164;i;40;0;0;10;1;S
165;i;24;0;0;10;1;S
166;i;32;0;0;10;1;S
167;i;11;0;0;10;2;M
168;i;15;0;0;10;2;M
169;i;1;0;0;10;2;M
170;i;18;0;0;10;2;M
171;i;36;0;0;10;2;M
172;i;32;0;0;10;2;M
173;i;16;0;0;10;2;M
174;i;32;0;0;10;2;M
175;i;1;0;0;10;2;M
176;i;15;0;0;10;2;M
177;i;4;0;0;10;2;M
178;i;10;0;0;10;2;M
179;i;3;0;0;10;2;M
180;i;36;0;0;10;2;M
181;i;15;0;0;10;2;M
182;i;24;0;0;10;2;M
183;i;11;0;0;10;2;M
184;i;11;0;0;10;3;L
185;i;19;0;0;10;3;L
186;i;17;0;0;10;3;L
187;i;6;0;0;10;3;L
188;i;9;0;0;10;3;L
189;i;29;0;0;10;3;L
190;i;9;0;0;10;3;L
191;i;25;0;0;10;3;L
192;i;3;0;0;10;3;L
193;i;30;0;0;10;3;L
194;i;20;0;0;10;3;L
195;i;12;0;0;10;3;L
196;i;30;0;0;10;3;L
197;i;11;0;0;10;3;L
198;i;37;0;0;10;3;L
199;i;13;0;0;10;3;L
