index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;0;0;3;22;1;S
1;o;0;0;9;22;1;S
2;o;1;0;6;22;1;S
3;o;0;0;11;22;1;S
4;o;0;0;7;22;1;S
5;o;1;0;7;22;1;S
6;o;1;0;6;22;1;S
7;o;1;0;10;22;1;S
8;o;1;0;5;22;1;S
9;o;0;0;6;22;1;S
10;o;1;0;8;22;1;S
11;o;1;0;7;22;1;S
12;o;1;0;6;22;1;S
13;o;0;0;9;22;1;S
14;o;1;0;9;22;1;S
15;o;1;0;2;22;1;S
16;o;0;0;9;22;1;S
17;o;0;0;6;22;1;S
18;o;0;0;2;22;1;S
19;o;1;0;8;22;2;M
20;o;0;0;3;22;2;M
21;o;0;0;11;22;2;M
22;o;0;0;3;22;2;M
23;o;1;0;7;22;2;M
24;o;1;0;6;22;2;M
25;o;1;0;10;22;2;M
26;o;1;0;9;22;2;M
27;o;1;0;5;22;2;M
28;o;0;0;6;22;2;M
29;o;1;0;3;22;2;M
30;o;0;0;3;22;2;M
31;o;0;0;5;22;2;M
32;o;0;0;11;22;2;M
33;o;0;0;10;22;2;M
34;o;1;0;4;22;2;M
35;o;0;0;7;22;2;M
36;o;1;0;10;22;2;M
37;o;0;0;8;22;2;M
38;o;1;0;4;22;3;L
39;o;0;0;10;22;3;L
40;o;1;0;9;22;3;L
41;o;0;0;7;22;3;L
42;o;0;0;9;22;3;L
43;o;1;0;6;22;3;L
44;o;1;0;10;22;3;L
45;o;0;0;7;22;3;L
46;o;0;0;11;22;3;L
47;o;1;0;11;22;3;L
48;o;0;0;6;22;3;L
49;o;0;0;2;22;3;L
50;o;1;0;7;22;3;L
51;o;1;0;6;22;3;L
52;o;0;0;10;22;3;L
53;o;0;0;5;22;3;L
54;o;1;0;5;22;3;L
55;o;1;0;3;22;3;L
56;o;1;0;11;22;3;L
57;i;11;0;0;22;1;S
58;i;9;0;0;22;1;S
59;i;10;0;0;22;1;S
60;i;10;0;0;22;1;S
61;i;7;0;1;22;1;S
62;i;8;0;0;22;1;S
63;i;10;0;1;22;2;M
64;i;11;0;0;22;2;M
65;i;2;0;0;22;2;M
66;i;3;0;0;22;2;M
67;i;6;0;1;22;2;M
68;i;3;0;1;22;2;M
69;i;9;0;0;22;3;L
70;i;4;0;0;22;3;L
71;i;2;0;1;22;3;L
72;i;7;0;0;22;3;L
73;i;2;0;1;22;3;L
74;i;3;0;1;22;3;L
