index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;0;0;12;22;1;S
1;o;1;0;5;22;1;S
2;o;1;0;15;22;1;S
3;o;0;0;6;22;1;S
4;o;1;0;22;22;1;S
5;o;1;0;29;22;1;S
6;o;0;0;36;22;1;S
7;o;1;0;37;22;1;S
8;o;0;0;37;22;1;S
9;o;0;0;7;22;1;S
10;o;1;0;32;22;1;S
11;o;0;0;22;22;1;S
12;o;1;0;28;22;1;S
13;o;1;0;40;22;1;S
14;o;1;0;35;22;1;S
15;o;1;0;38;22;1;S
16;o;1;0;2;22;1;S
17;o;0;0;10;22;1;S
18;o;1;0;23;22;1;S
19;o;0;0;37;22;1;S
20;o;1;0;2;22;1;S
21;o;0;0;5;22;1;S
22;o;1;0;6;22;1;S
23;o;0;0;5;22;1;S
24;o;0;0;7;22;1;S
25;o;1;0;31;22;1;S
26;o;0;0;33;22;1;S
27;o;0;0;10;22;1;S
28;o;1;0;28;22;1;S
29;o;0;0;33;22;1;S
30;o;1;0;20;22;1;S
31;o;1;0;23;22;1;S
32;o;0;0;41;22;1;S
33;o;1;0;17;22;1;S
34;o;0;0;35;22;2;M
35;o;0;0;30;22;2;M
36;o;1;0;26;22;2;M
37;o;1;0;10;22;2;M
38;o;0;0;8;22;2;M
39;o;0;0;13;22;2;M
40;o;0;0;33;22;2;M
41;o;1;0;26;22;2;M
42;o;1;0;31;22;2;M
43;o;1;0;39;22;2;M
44;o;0;0;36;22;2;M
45;o;1;0;28;22;2;M
46;o;1;0;35;22;2;M
47;o;1;0;14;22;2;M
48;o;1;0;28;22;2;M
49;o;1;0;29;22;2;M
50;o;0;0;35;22;2;M
51;o;1;0;13;22;2;M
52;o;0;0;8;22;2;M
53;o;0;0;10;22;2;M
54;o;1;0;16;22;2;M
55;o;0;0;11;22;2;M
56;o;1;0;41;22;2;M
57;o;0;0;4;22;2;M
58;o;1;0;35;22;2;M
59;o;1;0;27;22;2;M
60;o;1;0;19;22;2;M
61;o;0;0;22;22;2;M
62;o;1;0;11;22;2;M
63;o;0;0;22;22;2;M
64;o;1;0;23;22;2;M
65;o;1;0;28;22;2;M
66;o;0;0;23;22;2;M
67;o;1;0;3;22;3;L
68;o;0;0;27;22;3;L
69;o;0;0;13;22;3;L
70;o;0;0;28;22;3;L
71;o;0;0;16;22;3;L
72;o;1;0;25;22;3;L
73;o;0;0;25;22;3;L
74;o;1;0;3;22;3;L
75;o;0;0;32;22;3;L
76;o;1;0;31;22;3;L
77;o;0;0;22;22;3;L
78;o;0;0;9;22;3;L
79;o;1;0;16;22;3;L
80;o;1;0;30;22;3;L
81;o;1;0;25;22;3;L
82;o;1;0;8;22;3;L
83;o;0;0;23;22;3;L
84;o;0;0;26;22;3;L
85;o;1;0;17;22;3;L
86;o;1;0;5;22;3;L
87;o;1;0;19;22;3;L
88;o;0;0;16;22;3;L
89;o;0;0;24;22;3;L
90;o;0;0;25;22;3;L
91;o;0;0;35;22;3;L
92;o;0;0;41;22;3;L
93;o;0;0;17;22;3;L
94;o;0;0;33;22;3;L
95;o;1;0;25;22;3;L
96;o;1;0;34;22;3;L
97;o;0;0;33;22;3;L
98;o;0;0;36;22;3;L
99;o;0;0;22;22;3;L
100;i;18;0;1;22;1;S
101;i;5;0;0;22;1;S
102;i;35;0;1;22;1;S
103;i;11;0;0;22;1;S
104;i;38;0;0;22;1;S
105;i;36;0;0;22;1;S
106;i;15;0;1;22;1;S
107;i;6;0;0;22;1;S
108;i;25;0;1;22;1;S
109;i;24;0;0;22;1;S
110;i;23;0;1;22;1;S
111;i;31;0;1;22;1;S
112;i;31;0;0;22;1;S
113;i;38;0;0;22;1;S
114;i;26;0;0;22;1;S
115;i;24;0;1;22;1;S
116;i;27;0;1;22;1;S
117;i;27;0;0;22;1;S
118;i;34;0;0;22;1;S
119;i;5;0;0;22;1;S
120;i;23;0;1;22;1;S
121;i;17;0;0;22;1;S
122;i;7;0;0;22;1;S
123;i;19;0;1;22;1;S
124;i;30;0;1;22;1;S
125;i;26;0;1;22;1;S
126;i;36;0;0;22;1;S
127;i;33;0;1;22;1;S
128;i;38;0;0;22;1;S
129;i;40;0;0;22;1;S
130;i;18;0;0;22;1;S
131;i;39;0;1;22;1;S
132;i;12;0;0;22;1;S
133;i;14;0;1;22;1;S
134;i;38;0;1;22;2;M
135;i;4;0;1;22;2;M
136;i;15;0;0;22;2;M
137;i;34;0;0;22;2;M
138;i;25;0;1;22;2;M
139;i;25;0;1;22;2;M
140;i;17;0;1;22;2;M
141;i;11;0;1;22;2;M
142;i;40;0;0;22;2;M
143;i;26;0;0;22;2;M
144;i;3;0;0;22;2;M
145;i;14;0;1;22;2;M
146;i;38;0;1;22;2;M
147;i;3;0;0;22;2;M
148;i;7;0;1;22;2;M
149;i;20;0;0;22;2;M
150;i;15;0;0;22;2;M
151;i;41;0;0;22;2;M
152;i;28;0;1;22;2;M
153;i;17;0;0;22;2;M
154;i;20;0;1;22;2;M
155;i;7;0;1;22;2;M
156;i;8;0;0;22;2;M
157;i;13;0;0;22;2;M
158;i;29;0;0;22;2;M
159;i;29;0;0;22;2;M
160;i;16;0;1;22;2;M
161;i;3;0;1;22;2;M
162;i;7;0;0;22;2;M
163;i;23;0;0;22;2;M
164;i;31;0;0;22;2;M
165;i;23;0;0;22;2;M
166;i;8;0;0;22;2;M
167;i;41;0;1;22;3;L
168;i;8;0;1;22;3;L
169;i;23;0;0;22;3;L
170;i;7;0;1;22;3;L
171;i;26;0;0;22;3;L
172;i;26;0;0;22;3;L
173;i;25;0;0;22;3;L
174;i;5;0;0;22;3;L
175;i;23;0;0;22;3;L
176;i;12;0;0;22;3;L
177;i;3;0;1;22;3;L
178;i;10;0;1;22;3;L
179;i;5;0;1;22;3;L
180;i;4;0;1;22;3;L
181;i;21;0;1;22;3;L
182;i;29;0;1;22;3;L
183;i;32;0;1;22;3;L
184;i;10;0;0;22;3;L
185;i;20;0;1;22;3;L
186;i;32;0;0;22;3;L
187;i;31;0;0;22;3;L
188;i;7;0;0;22;3;L
189;i;36;0;1;22;3;L
190;i;37;0;0;22;3;L
191;i;7;0;0;22;3;L
192;i;3;0;0;22;3;L
193;i;9;0;1;22;3;L
194;i;10;0;0;22;3;L
195;i;11;0;1;22;3;L
196;i;9;0;0;22;3;L
197;i;13;0;1;22;3;L
198;i;9;0;1;22;3;L
199;i;26;0;0;22;3;L
