index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;0;0;2;10;1;S
1;o;0;0;6;10;1;S
2;o;0;0;3;10;1;S
3;o;0;0;38;10;1;S
4;o;0;0;27;10;1;S
5;o;0;0;2;10;1;S
6;o;0;0;27;10;1;S
7;o;0;0;27;10;1;S
8;o;0;0;24;10;1;S
9;o;0;0;21;10;1;S
10;o;0;0;12;10;1;S
11;o;0;0;5;10;1;S
12;o;0;0;11;10;1;S
13;o;0;0;26;10;1;S
14;o;0;0;17;10;1;S
15;o;0;0;29;10;1;S
16;o;0;0;16;10;1;S
17;o;0;0;20;10;1;S
18;o;0;0;19;10;1;S
19;o;0;0;10;10;1;S
20;o;0;0;25;10;1;S
21;o;0;0;35;10;1;S
22;o;0;0;14;10;1;S
23;o;0;0;24;10;1;S
24;o;0;0;36;10;1;S
25;o;0;0;13;10;1;S
26;o;0;0;10;10;1;S
27;o;0;0;25;10;1;S
28;o;0;0;21;10;1;S
29;o;0;0;12;10;1;S
30;o;0;0;34;10;1;S
31;o;0;0;28;10;1;S
32;o;0;0;14;10;1;S
33;o;0;0;23;10;1;S
34;o;0;0;25;10;1;S
35;o;0;0;21;10;1;S
36;o;0;0;38;10;1;S
37;o;0;0;21;10;1;S
38;o;0;0;28;10;1;S
39;o;0;0;6;10;1;S
40;o;0;0;23;10;1;S
41;o;0;0;7;10;1;S
42;o;0;0;35;10;1;S
43;o;0;0;31;10;1;S
44;o;0;0;12;10;1;S
45;o;0;0;15;10;1;S
46;o;0;0;15;10;1;S
47;o;0;0;21;10;1;S
48;o;0;0;12;10;1;S
49;o;0;0;35;10;1;S
50;o;0;0;25;10;1;S
51;o;0;0;19;10;1;S
52;o;0;0;6;10;1;S
53;o;0;0;12;10;1;S
54;o;0;0;4;10;1;S
55;o;0;0;4;10;1;S
56;o;0;0;18;10;1;S
57;o;0;0;6;10;1;S
58;o;0;0;2;10;1;S
59;o;0;0;13;10;1;S
60;o;0;0;15;10;1;S
61;o;0;0;21;10;1;S
62;o;0;0;39;10;1;S
63;o;0;0;31;10;1;S
64;o;0;0;40;10;1;S
65;o;0;0;3;10;1;S
66;o;0;0;34;10;1;S
67;o;0;0;34;10;1;S
68;o;0;0;15;10;1;S
69;o;0;0;3;10;1;S
70;o;0;0;26;10;1;S
71;o;0;0;18;10;1;S
72;o;0;0;1;10;1;S
73;o;0;0;12;10;1;S
74;o;0;0;7;10;1;S
75;o;0;0;35;10;2;M
76;o;0;0;4;10;2;M
77;o;0;0;15;10;2;M
78;o;0;0;31;10;2;M
79;o;0;0;11;10;2;M
80;o;0;0;20;10;2;M
81;o;0;0;36;10;2;M
82;o;0;0;39;10;2;M
83;o;0;0;30;10;2;M
84;o;0;0;9;10;2;M
85;o;0;0;22;10;2;M
86;o;0;0;35;10;2;M
87;o;0;0;1;10;2;M
88;o;0;0;10;10;2;M
89;o;0;0;15;10;2;M
90;o;0;0;24;10;2;M
91;o;0;0;27;10;2;M
92;o;0;0;12;10;2;M
93;o;0;0;34;10;2;M
94;o;0;0;5;10;2;M
95;o;0;0;34;10;2;M
96;o;0;0;34;10;2;M
97;o;0;0;22;10;2;M
98;o;0;0;26;10;2;M
99;o;0;0;25;10;2;M
100;o;0;0;7;10;2;M
101;o;0;0;39;10;2;M
102;o;0;0;16;10;2;M
103;o;0;0;30;10;2;M
104;o;0;0;27;10;2;M
105;o;0;0;3;10;2;M
106;o;0;0;18;10;2;M
107;o;0;0;12;10;2;M
108;o;0;0;35;10;2;M
109;o;0;0;3;10;2;M
110;o;0;0;32;10;2;M
111;o;0;0;25;10;2;M
112;o;0;0;18;10;2;M
113;o;0;0;10;10;2;M
114;o;0;0;30;10;2;M
115;o;0;0;36;10;2;M
116;o;0;0;5;10;2;M
117;o;0;0;3;10;2;M
118;o;0;0;14;10;2;M
119;o;0;0;26;10;2;M
120;o;0;0;29;10;2;M
121;o;0;0;1;10;2;M
122;o;0;0;27;10;2;M
123;o;0;0;15;10;2;M
124;o;0;0;35;10;2;M
125;o;0;0;12;10;2;M
126;o;0;0;4;10;2;M
127;o;0;0;6;10;2;M
128;o;0;0;35;10;2;M
129;o;0;0;31;10;2;M
130;o;0;0;36;10;2;M
131;o;0;0;37;10;2;M
132;o;0;0;9;10;2;M
133;o;0;0;11;10;2;M
134;o;0;0;35;10;2;M
135;o;0;0;8;10;2;M
136;o;0;0;18;10;2;M
137;o;0;0;39;10;2;M
138;o;0;0;27;10;2;M
139;o;0;0;32;10;2;M
140;o;0;0;20;10;2;M
141;o;0;0;36;10;2;M
142;o;0;0;9;10;2;M
143;o;0;0;36;10;2;M
144;o;0;0;39;10;2;M
145;o;0;0;7;10;2;M
146;o;0;0;12;10;2;M
147;o;0;0;40;10;2;M
148;o;0;0;27;10;2;M
149;o;0;0;36;10;2;M
150;o;0;0;37;10;3;L
151;o;0;0;9;10;3;L
152;o;0;0;12;10;3;L
153;o;0;0;25;10;3;L
154;o;0;0;19;10;3;L
155;o;0;0;37;10;3;L
156;o;0;0;1;10;3;L
157;o;0;0;39;10;3;L
158;o;0;0;29;10;3;L
159;o;0;0;13;10;3;L
160;o;0;0;34;10;3;L
161;o;0;0;18;10;3;L
162;o;0;0;28;10;3;L
163;o;0;0;17;10;3;L
164;o;0;0;36;10;3;L
165;o;0;0;5;10;3;L
166;o;0;0;17;10;3;L
167;o;0;0;14;10;3;L
168;o;0;0;6;10;3;L
169;o;0;0;27;10;3;L
170;o;0;0;1;10;3;L
171;o;0;0;39;10;3;L
172;o;0;0;37;10;3;L
173;o;0;0;8;10;3;L
174;o;0;0;3;10;3;L
175;o;0;0;10;10;3;L
176;o;0;0;25;10;3;L
177;o;0;0;21;10;3;L
178;o;0;0;38;10;3;L
179;o;0;0;24;10;3;L
180;o;0;0;8;10;3;L
181;o;0;0;28;10;3;L
182;o;0;0;15;10;3;L
183;o;0;0;11;10;3;L
184;o;0;0;31;10;3;L
185;o;0;0;3;10;3;L
186;o;0;0;32;10;3;L
187;o;0;0;6;10;3;L
188;o;0;0;10;10;3;L
189;o;0;0;23;10;3;L
190;o;0;0;11;10;3;L
191;o;0;0;7;10;3;L
192;o;0;0;4;10;3;L
193;o;0;0;28;10;3;L
194;o;0;0;30;10;3;L
195;o;0;0;4;10;3;L
196;o;0;0;18;10;3;L
197;o;0;0;30;10;3;L
198;o;0;0;17;10;3;L
199;o;0;0;4;10;3;L
200;o;0;0;14;10;3;L
201;o;0;0;37;10;3;L
202;o;0;0;16;10;3;L
203;o;0;0;34;10;3;L
204;o;0;0;35;10;3;L
205;o;0;0;1;10;3;L
206;o;0;0;35;10;3;L
207;o;0;0;25;10;3;L
208;o;0;0;19;10;3;L
209;o;0;0;32;10;3;L
210;o;0;0;12;10;3;L
211;o;0;0;36;10;3;L
212;o;0;0;6;10;3;L
213;o;0;0;21;10;3;L
214;o;0;0;35;10;3;L
215;o;0;0;30;10;3;L
216;o;0;0;29;10;3;L
217;o;0;0;33;10;3;L
218;o;0;0;16;10;3;L
219;o;0;0;3;10;3;L
220;o;0;0;14;10;3;L
221;o;0;0;29;10;3;L
222;o;0;0;38;10;3;L
223;o;0;0;15;10;3;L
224;o;0;0;1;10;3;L
225;i;29;0;0;10;1;S
226;i;22;0;0;10;1;S
227;i;27;0;0;10;1;S
228;i;27;0;0;10;1;S
229;i;22;0;0;10;1;S
230;i;19;0;0;10;1;S
231;i;19;0;0;10;1;S
232;i;21;0;0;10;1;S
233;i;6;0;0;10;1;S
234;i;12;0;0;10;1;S
235;i;29;0;0;10;1;S
236;i;12;0;0;10;1;S
237;i;13;0;0;10;1;S
238;i;22;0;0;10;1;S
239;i;7;0;0;10;1;S
240;i;9;0;0;10;1;S
241;i;40;0;0;10;1;S
242;i;23;0;0;10;1;S
243;i;13;0;0;10;1;S
244;i;14;0;0;10;1;S
245;i;7;0;0;10;1;S
246;i;27;0;0;10;1;S
247;i;20;0;0;10;1;S
248;i;8;0;0;10;1;S
249;i;27;0;0;10;1;S
250;i;22;0;0;10;2;M
251;i;33;0;0;10;2;M
252;i;38;0;0;10;2;M
253;i;29;0;0;10;2;M
254;i;15;0;0;10;2;M
255;i;18;0;0;10;2;M
256;i;12;0;0;10;2;M
257;i;8;0;0;10;2;M
258;i;4;0;0;10;2;M
259;i;17;0;0;10;2;M
260;i;24;0;0;10;2;M
261;i;33;0;0;10;2;M
262;i;12;0;0;10;2;M
263;i;15;0;0;10;2;M
264;i;7;0;0;10;2;M
265;i;30;0;0;10;2;M
266;i;37;0;0;10;2;M
267;i;27;0;0;10;2;M
268;i;9;0;0;10;2;M
269;i;25;0;0;10;2;M
270;i;2;0;0;10;2;M
