index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;0;0;1;22;1;S
1;o;0;0;5;22;1;S
2;o;0;0;8;22;1;S
3;o;0;0;5;22;1;S
4;o;0;0;7;22;1;S
5;o;0;0;7;22;1;S
6;o;0;0;9;22;1;S
7;o;0;0;6;22;2;M
8;o;0;0;8;22;2;M
9;o;0;0;2;22;2;M
10;o;0;0;1;22;2;M
11;o;0;0;8;22;2;M
12;o;0;0;3;22;2;M
13;o;0;0;10;22;3;L
14;o;0;0;9;22;3;L
15;o;0;0;1;22;3;L
16;o;0;0;4;22;3;L
17;o;0;0;7;22;3;L
18;o;0;0;9;22;3;L
19;i;8;0;0;22;1;S
20;i;8;0;0;22;1;S
21;i;6;0;0;22;1;S
22;i;1;0;0;22;1;S
23;i;3;0;0;22;1;S
24;i;4;0;0;22;1;S
25;i;4;0;0;22;1;S
26;i;5;0;0;22;1;S
27;i;9;0;0;22;1;S
28;i;4;0;0;22;1;S
29;i;10;0;0;22;1;S
30;i;9;0;0;22;1;S
31;i;1;0;0;22;1;S
32;i;9;0;0;22;1;S
33;i;3;0;0;22;1;S
34;i;2;0;0;22;1;S
35;i;10;0;0;22;1;S
36;i;3;0;0;22;1;S
37;i;9;0;0;22;1;S
38;i;4;0;0;22;2;M
39;i;8;0;0;22;2;M
40;i;10;0;0;22;2;M
41;i;4;0;0;22;2;M
42;i;5;0;0;22;2;M
43;i;4;0;0;22;2;M
44;i;3;0;0;22;2;M
45;i;9;0;0;22;2;M
46;i;5;0;0;22;2;M
47;i;3;0;0;22;2;M
48;i;8;0;0;22;2;M
49;i;1;0;0;22;2;M
50;i;7;0;0;22;2;M
51;i;10;0;0;22;2;M
52;i;3;0;0;22;2;M
53;i;2;0;0;22;2;M
54;i;1;0;0;22;2;M
55;i;2;0;0;22;2;M
56;i;7;0;0;22;2;M
57;i;1;0;0;22;3;L
58;i;1;0;0;22;3;L
59;i;7;0;0;22;3;L
60;i;3;0;0;22;3;L
61;i;9;0;0;22;3;L
62;i;2;0;0;22;3;L
63;i;3;0;0;22;3;L
64;i;7;0;0;22;3;L
65;i;6;0;0;22;3;L
66;i;9;0;0;22;3;L
67;i;2;0;0;22;3;L
68;i;10;0;0;22;3;L
69;i;5;0;0;22;3;L
70;i;10;0;0;22;3;L
71;i;9;0;0;22;3;L
72;i;4;0;0;22;3;L
73;i;4;0;0;22;3;L
74;i;8;0;0;22;3;L
