index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;1;0;30;10;1;S
1;o;0;0;21;10;1;S
2;o;1;0;28;10;1;S
3;o;1;0;5;10;1;S
4;o;1;0;38;10;1;S
5;o;1;0;13;10;1;S
6;o;0;0;13;10;1;S
7;o;1;0;14;10;1;S
8;o;0;0;30;10;1;S
9;o;1;0;23;10;1;S
10;o;0;0;9;10;1;S
11;o;0;0;38;10;1;S
12;o;1;0;21;10;1;S
13;o;0;0;11;10;1;S
14;o;1;0;40;10;1;S
15;o;1;0;21;10;1;S
16;o;0;0;21;10;1;S
17;o;0;0;29;10;1;S
18;o;0;0;19;10;1;S
19;o;0;0;5;10;1;S
20;o;1;0;17;10;1;S
21;o;1;0;37;10;1;S
22;o;1;0;29;10;1;S
23;o;1;0;20;10;1;S
24;o;0;0;32;10;1;S
25;o;0;0;27;10;1;S
26;o;1;0;35;10;1;S
27;o;1;0;41;10;1;S
28;o;1;0;31;10;1;S
29;o;0;0;36;10;1;S
30;o;1;0;14;10;1;S
31;o;0;0;18;10;1;S
32;o;1;0;7;10;1;S
33;o;0;0;13;10;1;S
34;o;1;0;28;10;1;S
35;o;1;0;23;10;1;S
36;o;1;0;29;10;1;S
37;o;1;0;25;10;1;S
38;o;1;0;33;10;1;S
39;o;1;0;12;10;1;S
40;o;0;0;25;10;1;S
41;o;1;0;28;10;1;S
42;o;0;0;2;10;1;S
43;o;0;0;30;10;1;S
44;o;0;0;9;10;1;S
45;o;0;0;17;10;1;S
46;o;1;0;32;10;1;S
47;o;0;0;36;10;1;S
48;o;0;0;24;10;1;S
49;o;0;0;37;10;1;S
50;o;0;0;31;10;1;S
51;o;1;0;13;10;1;S
52;o;0;0;11;10;1;S
53;o;1;0;30;10;1;S
54;o;1;0;12;10;1;S
55;o;1;0;17;10;1;S
56;o;0;0;13;10;1;S
57;o;1;0;26;10;1;S
58;o;1;0;15;10;1;S
59;o;0;0;22;10;1;S
60;o;1;0;12;10;1;S
61;o;0;0;30;10;1;S
62;o;0;0;2;10;1;S
63;o;0;0;40;10;1;S
64;o;1;0;28;10;1;S
65;o;1;0;6;10;1;S
66;o;0;0;10;10;1;S
67;o;1;0;38;10;1;S
68;o;0;0;2;10;1;S
69;o;0;0;4;10;1;S
70;o;0;0;41;10;1;S
71;o;0;0;38;10;1;S
72;o;0;0;41;10;1;S
73;o;1;0;4;10;1;S
74;o;1;0;3;10;1;S
75;o;0;0;32;10;2;M
76;o;1;0;13;10;2;M
77;o;0;0;27;10;2;M
78;o;0;0;2;10;2;M
79;o;0;0;34;10;2;M
80;o;0;0;33;10;2;M
81;o;0;0;24;10;2;M
82;o;0;0;24;10;2;M
83;o;0;0;11;10;2;M
84;o;1;0;16;10;2;M
85;o;0;0;26;10;2;M
86;o;1;0;21;10;2;M
87;o;0;0;6;10;2;M
88;o;1;0;7;10;2;M
89;o;1;0;24;10;2;M
90;o;0;0;18;10;2;M
91;o;0;0;20;10;2;M
92;o;1;0;21;10;2;M
93;o;0;0;36;10;2;M
94;o;0;0;31;10;2;M
95;o;1;0;29;10;2;M
96;o;1;0;6;10;2;M
97;o;0;0;17;10;2;M
98;o;0;0;20;10;2;M
99;o;1;0;13;10;2;M
100;o;0;0;12;10;2;M
101;o;0;0;11;10;2;M
102;o;1;0;26;10;2;M
103;o;1;0;37;10;2;M
104;o;0;0;18;10;2;M
105;o;0;0;33;10;2;M
106;o;1;0;40;10;2;M
107;o;0;0;17;10;2;M
108;o;0;0;26;10;2;M
109;o;0;0;20;10;2;M
110;o;0;0;22;10;2;M
111;o;1;0;28;10;2;M
112;o;1;0;17;10;2;M
113;o;1;0;2;10;2;M
114;o;1;0;7;10;2;M
115;o;0;0;5;10;2;M
116;o;0;0;5;10;2;M
117;o;0;0;36;10;2;M
118;o;1;0;14;10;2;M
119;o;1;0;34;10;2;M
120;o;0;0;6;10;2;M
121;o;1;0;12;10;2;M
122;o;0;0;23;10;2;M
123;o;0;0;3;10;2;M
124;o;1;0;15;10;2;M
125;o;0;0;34;10;2;M
126;o;0;0;17;10;2;M
127;o;1;0;11;10;2;M
128;o;0;0;38;10;2;M
129;o;0;0;19;10;2;M
130;o;0;0;15;10;2;M
131;o;0;0;18;10;2;M
132;o;0;0;7;10;2;M
133;o;0;0;10;10;2;M
134;o;0;0;7;10;2;M
135;o;1;0;14;10;2;M
136;o;0;0;17;10;2;M
137;o;0;0;41;10;2;M
138;o;1;0;21;10;2;M
139;o;1;0;6;10;2;M
140;o;1;0;21;10;2;M
141;o;1;0;34;10;2;M
142;o;1;0;28;10;2;M
143;o;0;0;32;10;2;M
144;o;0;0;30;10;2;M
145;o;1;0;17;10;2;M
146;o;0;0;39;10;2;M
147;o;0;0;23;10;2;M
148;o;1;0;35;10;2;M
149;o;0;0;20;10;2;M
150;o;0;0;25;10;3;L
151;o;1;0;14;10;3;L
152;o;0;0;18;10;3;L
153;o;1;0;8;10;3;L
154;o;1;0;15;10;3;L
155;o;1;0;3;10;3;L
156;o;1;0;15;10;3;L
157;o;1;0;19;10;3;L
158;o;1;0;17;10;3;L
159;o;0;0;33;10;3;L
160;o;0;0;23;10;3;L
161;o;0;0;33;10;3;L
162;o;0;0;37;10;3;L
163;o;0;0;41;10;3;L
164;o;0;0;23;10;3;L
165;o;0;0;6;10;3;L
166;o;0;0;34;10;3;L
167;o;0;0;5;10;3;L
168;o;1;0;36;10;3;L
169;o;1;0;31;10;3;L
170;o;1;0;29;10;3;L
171;o;0;0;10;10;3;L
172;o;0;0;36;10;3;L
173;o;0;0;11;10;3;L
174;o;1;0;19;10;3;L
175;o;0;0;5;10;3;L
176;o;1;0;36;10;3;L
177;o;1;0;26;10;3;L
178;o;1;0;14;10;3;L
179;o;0;0;17;10;3;L
180;o;1;0;15;10;3;L
181;o;1;0;35;10;3;L
182;o;0;0;4;10;3;L
183;o;1;0;25;10;3;L
184;o;0;0;11;10;3;L
185;o;0;0;36;10;3;L
186;o;1;0;33;10;3;L
187;o;1;0;6;10;3;L
188;o;0;0;30;10;3;L
189;o;1;0;41;10;3;L
190;o;0;0;32;10;3;L
