index;type;loc_origin;time_origin;loc_destination;time_destination;volume;size
0;o;1;0;7;10;1;S
1;o;1;0;9;10;1;S
2;o;0;0;3;10;1;S
3;o;1;0;9;10;1;S
4;o;0;0;6;10;1;S
5;o;1;0;3;10;2;M
6;o;1;0;7;10;2;M
7;o;0;0;5;10;2;M
8;o;0;0;3;10;2;M
9;o;0;0;3;10;3;L
10;o;1;0;9;10;3;L
11;o;1;0;10;10;3;L
12;o;1;0;9;10;3;L
13;i;8;0;0;10;1;S
14;i;7;0;1;10;1;S
15;i;8;0;0;10;1;S
16;i;8;0;1;10;1;S
17;i;4;0;1;10;1;S
18;i;3;0;0;10;1;S
19;i;7;0;0;10;1;S
20;i;3;0;0;10;1;S
21;i;4;0;0;10;1;S
22;i;11;0;1;10;1;S
23;i;5;0;0;10;1;S
24;i;7;0;1;10;1;S
25;i;10;0;0;10;1;S
26;i;6;0;1;10;2;M
27;i;7;0;1;10;2;M
28;i;5;0;1;10;2;M
29;i;10;0;0;10;2;M
30;i;9;0;1;10;2;M
31;i;4;0;1;10;2;M
32;i;3;0;1;10;2;M
33;i;10;0;1;10;2;M
34;i;5;0;0;10;2;M
35;i;6;0;1;10;2;M
36;i;5;0;0;10;2;M
37;i;2;0;0;10;2;M
38;i;3;0;1;10;3;L
39;i;7;0;0;10;3;L
40;i;9;0;1;10;3;L
41;i;7;0;1;10;3;L
42;i;8;0;1;10;3;L
43;i;5;0;0;10;3;L
44;i;10;0;0;10;3;L
45;i;11;0;1;10;3;L
46;i;8;0;0;10;3;L
47;i;9;0;1;10;3;L
48;i;11;0;0;10;3;L
49;i;3;0;1;10;3;L
